SellerID,URL,Price,Year,Contact,Class,Category,Length,Make,Material,Fuel Type,Zip,Location,Engine Type
"1250""",https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-20-dlx-103612508/,"$27,585 ",2019,(913) 439-4465,Power, Pontoon Boats,22',Sun Tracker,Aluminum,,66061,"Olathe, KS",Single Outboard
"5100""",https://www.boattrader.com/listing/2020-tiara-sport-43ls-103664094/,Request a Price,2020,(631) 996-7565,Power, Motor Yachts,43',Tiara Sport,Fiberglass,Gas,11946,"Hampton Bays, NY",Triple Outboard
46018,https://www.boattrader.com/listing/2019-scout-300-lxf-103465152/,Request a Price,2019,(888) 495-5381,Power," Sports Fishing Boats, Saltwater Fishing, Center Consoles",30',Scout,Fiberglass,Gas,32810,"Orlando, FL",Twin Outboard
"5119""",https://www.boattrader.com/listing/2019-triton-18ctx-103511766/,"$26,593 ",2019,(618) 408-1653,Power, Bass Boats,19',Triton,Fiberglass,Gas,62269,"O Fallon, IL",Single Outboard
20034,https://www.boattrader.com/listing/2019-key-west-239fs-103487127/,Request a Price,2019,(251) 294-6562,Power, Center Consoles,23',Key West,Fiberglass,Gas,36526,"Daphne, AL",Single Outboard
"5155""",https://www.boattrader.com/listing/2018-chris-craft-launch-27-103641677/,"$119,900 ",2018,(239) 747-0181,Power, Bowrider,27',Chris-Craft,Fiberglass,Gas,3246,"Laconia, NH",Other
17473,https://www.boattrader.com/listing/2011-beneteau-50-103720264/,"$225,000 ",2011,(860) 767-0528,Sails, Cruisers,50',Beneteau,Fiberglass,Diesel,6426,"Essex, CT",Single Inboard
"5262""",https://www.boattrader.com/listing/2019-four-winns-h-230-103488940/,Request a Price,2019,(804) 375-4822,Power, Bowrider,24',Four Winns,Fiberglass,,23237,"Richmond, VA",Other
26578,https://www.boattrader.com/listing/2001-boston-whaler-285-conquest-103720262/,"$59,995 ",2001,(631) 305-2727,Power, Walkarounds,28',Boston Whaler,Fiberglass,,11772,"Lindenhurst, NY",Other
26578,https://www.boattrader.com/listing/2001-boston-whaler-285-conquest-103720262/,"$59,995 ",2001,(631) 305-2727,Power, Walkarounds,28',Boston Whaler,Fiberglass,,11772,"Lindenhurst, NY",Other
44183,https://www.boattrader.com/listing/2018-boston-whaler-210-dauntless-103716413/,"$68,250 ",2018,(888) 859-0268,Power," Sports Fishing Boats, Saltwater Fishing, Ski and Fish",21',Boston Whaler,Fiberglass,Gas,34236,"Sarasota, FL",Single Outboard
"1250""",https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-24-dlx-103380224/,"$35,150 ",2019,(913) 439-4465,Power, Pontoon Boats,26',Sun Tracker,Aluminum,,66061,"Olathe, KS",Single Outboard
10363,https://www.boattrader.com/listing/2018-glastron-gtd-200-103504232/,"$34,988 ",2018,(305) 745-7689,Power," Deck Boats, Pontoon Boats",20',Glastron,Other,Gas,33037,"Key Largo, FL",Other
46830,https://www.boattrader.com/listing/2020-coach-pontoons-230-pfc-103720263/,"$69,995 ",2020,(941) 213-8529,Power, Pontoon Boats,24',Coach Pontoons,Aluminum,Gas,33060,"Pompano Beach, FL",Other
10363,https://www.boattrader.com/listing/2018-glastron-gt-180-103460610/,"$28,888 ",2018,(305) 745-7689,Power," Bowrider, Runabouts",18',Glastron,Fiberglass,Gas,33037,"Key Largo, FL",Other
21315,https://www.boattrader.com/listing/2019-sea-ray-sdx-270-outboard-103534177/,Request a Price,2019,(888) 418-1731,Power," Other, Bowrider",27',Sea Ray,Fiberglass,Gas,29492,"Charleston, SC",Single Outboard
"5262""",https://www.boattrader.com/listing/2019-scarab-195-open-103489247/,Request a Price,2019,(804) 375-4822,Power, Jet Boats,18',Scarab,Fiberglass,,23237,"Richmond, VA",Other
42343,https://www.boattrader.com/listing/2005-tiara-3800-open-103687761/,"$275,000 ",2005,(949) 523-3483,Power," Saltwater Fishing, Sports Fishing Boats",38',Tiara,Fiberglass,Diesel,92663,"Newport Beach, CA",Twin Inboard
34559,https://www.boattrader.com/listing/2020-bullet-21xrs-103720256/,"$72,900 ",2020,(903) 201-0735,Power, Bass Boats,22',Bullet,Fiberglass,Gas,75497,"Yantis, TX",Other
10363,https://www.boattrader.com/listing/2018-wellcraft-202-fisherman-103504295/,"$43,988 ",2018,(305) 745-7689,Power," Center Consoles, Saltwater Fishing, Sports Fishing Boats",20',Wellcraft,Fiberglass,Gas,33037,"Key Largo, FL",Single Outboard
"5262""",https://www.boattrader.com/listing/2019-scarab-215-id-103690315/,"$59,995 ",2019,(804) 375-4822,Power, Jet Boats,21',Scarab,Fiberglass,,23237,"Richmond, VA",Other
10363,https://www.boattrader.com/listing/2016-scarab-165-g-103684046/,"$9,988 ",2016,(305) 745-7689,Power," Jet Boats, Ski and Wakeboard Boats",16',Scarab,Other,Gas,33037,"Key Largo, FL",Other
10363,https://www.boattrader.com/listing/2008-mariah-sx-25-103684865/,"$9,977 ",2008,(305) 745-7689,Power, Bowrider,25',Mariah,Fiberglass,Gas,33037,"Key Largo, FL",Other
10363,https://www.boattrader.com/listing/2016-scarab-195-h-o-platinum-103690898/,Request a Price,2016,(305) 745-7689,Power, Ski and Wakeboard Boats,19',Scarab,Other,Gas,33037,"Key Largo, FL",Single Inboard
10363,https://www.boattrader.com/listing/2007-sea-ray-230-sea-ray-103686118/,"$24,988 ",2007,(305) 745-7689,Power, Ski and Wakeboard Boats,23',Sea Ray,Fiberglass,Gas,33037,"Key Largo, FL",Other
10363,https://www.boattrader.com/listing/2011-ocean-runner-22-flats-103667528/,"$22,988 ",2011,(305) 745-7689,Power, Flats Boats,22',Ocean Runner,Other,Gas,33037,"Key Largo, FL",Single Outboard
10363,https://www.boattrader.com/listing/2006-wellcraft-290-coastal-103662482/,"$94,988 ",2006,(305) 745-7689,Power, Cruisers,30',Wellcraft,Fiberglass,Gas,33037,"Key Largo, FL",Other
10363,https://www.boattrader.com/listing/2006-sea-ray-amberjack-270--103693991/,"$18,977 ",2006,(305) 745-7689,Power, Cruisers,30',Sea Ray,Other,Gas,33037,"Key Largo, FL",Other
10363,https://www.boattrader.com/listing/2013-yamaha-boats-24ft-242-limited-103624821/,"$33,988 ",2013,(305) 745-7689,Power, Bowrider,24',Yamaha Boats,Fiberglass,Gas,33037,"Key Largo, FL",Single Inboard
10363,https://www.boattrader.com/listing/1989-freeland-19-deckboat-103635834/,"$12,988 ",1989,(305) 745-7689,Power," Deck Boats, Pontoon Boats",19',Freeland,Fiberglass,Gas,33037,"Key Largo, FL",Other
"5290""",https://www.boattrader.com/listing/2020-four-winns-210-horizon-103719233/,Request a Price,2020,(817) 873-3507,Power, Bowrider,21',Four Winns,Fiberglass,Gas,76241,"Gainesville, TX",Other
"5262""",https://www.boattrader.com/listing/2019-scarab-215-id-103489329/,Request a Price,2019,(804) 375-4822,Power, Jet Boats,21',Scarab,Fiberglass,,23237,"Richmond, VA",Other
34377,https://www.boattrader.com/listing/2020-mastercraft-xt25-103662710/,"$180,540 ",2020,(262) 239-7682,Power," Ski and Wakeboard Boats, Ski and Wakeboard Boats, Bowrider",25',Mastercraft,Fiberglass,Gas,53125,"Fontana, WI",Single Inboard
28292,https://www.boattrader.com/listing/2020-key-west-203-dfs-103668483/,Request a Price,2020,(386) 753-3693,Power," Dual Console, Bowrider",20',Key West,Fiberglass,Gas,32117,"Holly Hill, FL",Other
"1250""",https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-22-xp3-103545229/,"$38,040 ",2019,(913) 439-4465,Power, Pontoon Boats,24',Sun Tracker,Aluminum,,66061,"Olathe, KS",Single Outboard
"5223""",https://www.boattrader.com/listing/2020-monterey-355-sport-yacht-103719693/,"$364,999 ",2020,(517) 225-1261,Power, Cruisers,35',Monterey,Fiberglass,Gas,48821,"Harrison Township, MI",Other
44155,https://www.boattrader.com/listing/2020-mjm-yachts-53z-103712509/,Request a Price,2020,(888) 860-3588,Power, Motor Yachts,53',MJM Yachts,Fiberglass,Gas,34102,"Naples, FL",Other
28292,https://www.boattrader.com/listing/2020-key-west-1720-center-console-103668606/,Request a Price,2020,(386) 753-3693,Power," Center Consoles, Saltwater Fishing",17',Key West,Fiberglass,Gas,32117,"Holly Hill, FL",Other
54969,https://www.boattrader.com/listing/2020-bluewater-sportfishing-355-103720261/,Request a Price,2020,(561) 771-6379,Power," Center Consoles, Saltwater Fishing",35',Bluewater Sportfishing,Fiberglass,,33469,"Tequesta, FL",Other
20034,https://www.boattrader.com/listing/2011-glasstream-17-ccr-103449948/,"$13,930 ",2011,(251) 294-6562,Power," Center Consoles, Bay Boats",17',Glasstream,Fiberglass,Gas,36526,"Daphne, AL",Single Outboard
14603,https://www.boattrader.com/listing/2005-pathfinder-23dv-103629831/,"$36,700 ",2005,(305) 290-4407,Power, Center Consoles,23',Pathfinder,Fiberglass,,33312,"Fort Lauderdale, FL",Other
"5262""",https://www.boattrader.com/listing/2019-wellcraft-222-103579921/,Request a Price,2019,(804) 375-4822,Power, Center Consoles,22',Wellcraft,Fiberglass,,23237,"Richmond, VA",Other
14603,https://www.boattrader.com/listing/2008-monterey-243-ex-explorer-103709926/,"$21,700 ",2008,(305) 290-4407,Power," Bowrider, Cruisers",24',Monterey,Fiberglass,,33312,"Fort Lauderdale, FL",Other
36020,https://www.boattrader.com/listing/2016-skeeter-fx-20-103720260/,"$46,000 ",2016,(256) 286-5005,Power," Bass Boats, Freshwater Fishing",20',Skeeter,Composite,Gas,35603,"Decatur, AL",Single Outboard
28292,https://www.boattrader.com/listing/2020-hurricane-sundeck-2690-ob-103707577/,Request a Price,2020,(386) 753-3693,Power, Deck Boats,26',Hurricane,Fiberglass,Gas,32117,"Holly Hill, FL",Single Outboard
20034,https://www.boattrader.com/listing/2016-robalo-r207-103706260/,"$38,750 ",2016,(228) 200-8796,Power, Bowrider,20',Robalo,Fiberglass,Gas,39564,"Ocean Springs, MS",Single Outboard
"5262""",https://www.boattrader.com/listing/2019-wellcraft-241-bay-103605158/,Request a Price,2019,(804) 375-4822,Power, Bay Boats,24',Wellcraft,Fiberglass,,23237,"Richmond, VA",Other
"5223""",https://www.boattrader.com/listing/2020-monterey-295-sport-yacht-103720259/,"$169,999 ",2020,(517) 225-1261,Power, Cruisers,29',Monterey,Fiberglass,Gas,48821,"Lansing, MI",Other
28292,https://www.boattrader.com/listing/2020-hurricane-center-console-21-ob-103698623/,Request a Price,2020,(386) 753-3693,Power," Deck Boats, Center Consoles",21',Hurricane,Fiberglass,Gas,32117,"Holly Hill, FL",Single Outboard
14603,https://www.boattrader.com/listing/2019-century-2200-center-console-103706824/,"$57,800 ",2019,(305) 290-4407,Power," Center Consoles, Sports Fishing Boats",22',Century,Fiberglass,Gas,33312,"Fort Lauderdale, FL",Single Outboard
"1250""",https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-22-xp3-103496966/,"$35,240 ",2019,(913) 439-4465,Power, Pontoon Boats,24',Sun Tracker,Aluminum,,66061,"Olathe, KS",Single Outboard
"5262""",https://www.boattrader.com/listing/2019-wellcraft-241-bay-103663175/,Request a Price,2019,(804) 375-4822,Power," Bay Boats, Saltwater Fishing",24',Wellcraft,Fiberglass,Gas,23237,"Richmond, VA",Single Outboard
28292,https://www.boattrader.com/listing/2020-hurricane-center-console-19-ob-103698621/,Request a Price,2020,(386) 753-3693,Power," Deck Boats, Center Consoles",19',Hurricane,Fiberglass,Gas,32117,"Holly Hill, FL",Single Outboard
23219,https://www.boattrader.com/listing/2020-sea-ray-slx-400-103718521/,Request a Price,2020,(512) 258-0733,Power, Other,40',Sea Ray,Fiberglass,Gas,78750,"Austin, TX",Other
28292,https://www.boattrader.com/listing/2020-hurricane-185-ss-103704488/,Request a Price,2020,(386) 753-3693,Power, Deck Boats,18',Hurricane,Fiberglass,Gas,32117,"Holly Hill, FL",Other
20034,https://www.boattrader.com/listing/2014-sportsman-masters-247-103460936/,"$59,986 ",2014,(251) 294-6562,Power, Center Consoles,24',Sportsman,Fiberglass,Gas,36526,"Daphne, AL",Single Outboard
"5262""",https://www.boattrader.com/listing/2019-wellcraft-242-fisherman-103388810/,Request a Price,2019,(804) 375-4822,Power, Center Consoles,24',Wellcraft,Fiberglass,,23237,"Richmond, VA",Other
28292,https://www.boattrader.com/listing/2020-hurricane-185-ss-103707575/,Request a Price,2020,(386) 753-3693,Power, Deck Boats,18',Hurricane,Fiberglass,Gas,32117,"Holly Hill, FL",Other
"5223""",https://www.boattrader.com/listing/2020-monterey-295-sport-yacht-103719824/,"$169,999 ",2020,(517) 225-1261,Power, Cruisers,29',Monterey,Fiberglass,Gas,48821,"Harrison Township, MI",Other
20034,https://www.boattrader.com/listing/2017-alumacraft-175-prowler-103612804/,"$14,986 ",2017,(228) 641-0896,Power, Bass Boats,17',Alumacraft,Aluminum,Gas,39501,"Gulfport, MS",Single Outboard
38568,https://www.boattrader.com/listing/2018-cobia-261-center-console-103656946/,"$94,500 ",2018,(251) 220-3293,Power," Center Consoles, Saltwater Fishing",26',Cobia,Fiberglass,,36561,"Orange Beach, AL",Other
51083,https://www.boattrader.com/listing/2015-bennington-2575-rsd-103501324/,"$44,900 ",2015,(727) 692-1151,Power, Pontoon Boats,26',Bennington,Aluminum,Gas,33707,"Saint Petersburg, FL",Single Outboard
"5262""",https://www.boattrader.com/listing/2019-wellcraft-262-fisherman-103433716/,Request a Price,2019,(804) 375-4822,Power, Center Consoles,26',Wellcraft,Fiberglass,,23237,"Richmond, VA",Other
28292,https://www.boattrader.com/listing/2020-carolina-skiff-21-ls-103719522/,Request a Price,2020,(386) 753-3693,Power, Skiff,21',Carolina Skiff,Fiberglass,Gas,32117,"Holly Hill, FL",Single Outboard
20034,https://www.boattrader.com/listing/1995-cape-horn-19-cc-103445969/,"$8,658 ",1995,(228) 641-0896,Power," Center Consoles, Bay Boats",20',Cape Horn,Fiberglass,Gas,39501,"Gulfport, AL",Single Outboard
20034,https://www.boattrader.com/listing/1995-cape-horn-19-cc-103445969/,"$8,658 ",1995,(228) 641-0896,Power," Center Consoles, Bay Boats",20',Cape Horn,Fiberglass,Gas,39501,"Gulfport, AL",Single Outboard
32168,https://www.boattrader.com/listing/2016-mirrocraft-f1863-agressor-x-103703049/,"$28,900 ",2016,(941) 914-9217,Power," Aluminum Fish Boats, Saltwater Fishing, Aluminum Fish Boats",18',MirroCraft,Aluminum,Gas,34233,"Porterfield, WI",Single Outboard
32168,https://www.boattrader.com/listing/1995-beneteau-44-cc-103638374/,"$60,000 ",1995,(941) 914-9217,Sails," Sloop, Schooner, Racers and Cruisers",44',Beneteau,Fiberglass,Diesel,34233,"Texas City, TX",Single Inboard
44155,https://www.boattrader.com/listing/2020-boston-whaler-170-montauk-103645758/,Request a Price,2020,(888) 860-3588,Power, Sports Fishing Boats,17',Boston Whaler,Fiberglass,Gas,34102,"Naples, FL",Single Outboard
"5223""",https://www.boattrader.com/listing/2020-monterey-295-sport-yacht-103685764/,"$169,999 ",2020,(517) 225-1261,Power, Cruisers,29',Monterey,Fiberglass,Gas,48821,"Harrison Township, MI",Other
28292,https://www.boattrader.com/listing/2020-carolina-skiff-17-ls-103719438/,Request a Price,2020,(386) 753-3693,Power," Skiff, Center Consoles",18',Carolina Skiff,Fiberglass,Gas,32117,"Holly Hill, FL",Single Outboard
20034,https://www.boattrader.com/listing/2017-alumarine-xp180-103448292/,"$19,986 ",2017,(228) 641-0896,Power, Center Consoles,18',Alumarine,Aluminum,Gas,39501,"Gulfport, MS",Other
21066,https://www.boattrader.com/listing/2007-sea-ray-260-sundancer-103719516/,"$32,900 ",2007,(410) 304-6381,Power," Cruisers, Cruisers",28',Sea Ray,Fiberglass,Gas,21403,"Stevensville, MD",Single Inboard
"5262""",https://www.boattrader.com/listing/2020-wellcraft-302-103610923/,Request a Price,2020,(804) 375-4822,Power, Center Consoles,30',Wellcraft,Fiberglass,,23237,"Richmond, VA",Other
44125,https://www.boattrader.com/listing/2019-sea-ray-sdx-250-outboard-103460713/,Request a Price,2019,(877) 639-8230,Power," Other, Bowrider",25',Sea Ray,Fiberglass,Gas,11743,"Huntington, NY",Single Outboard
20034,https://www.boattrader.com/listing/2009-wellcraft-210-fisherman-103706234/,"$32,995 ",2009,(228) 200-8796,Power, Aft Cabin,21',Wellcraft,Fiberglass,Gas,39564,"Ocean Springs, MS",Single Outboard
"5068""",https://www.boattrader.com/listing/2008-ranger-177-tr-103705696/,"$13,995 ",2008,(254) 294-2301,Power," Bass Boats, Freshwater Fishing",18',Ranger,Fiberglass,Gas,76502,"Temple, TX",Other
15226,https://www.boattrader.com/listing/2019-bayliner-element-f18-103720257/,"$24,597 ",2019,(770) 628-5470,Power, Center Consoles,18',Bayliner,Fiberglass,Gas,30501,"Gainesville, GA",Other
"1250""",https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-22-dlx-103499457/,"$33,865 ",2019,(913) 439-4465,Power, Pontoon Boats,24',Sun Tracker,Aluminum,,66061,"Olathe, KS",Single Outboard
14353,https://www.boattrader.com/listing/2008-monterey-214-fs-103670025/,"$24,900 ",2008,(262) 205-2973,Power, Runabouts,21',Monterey,Fiberglass,,53140,"Kenosha, WI",Other
"5119""",https://www.boattrader.com/listing/2019-lund-1775-impact-sport-103474284/,Request a Price,2019,(618) 408-1653,Power, Aluminum Fish Boats,18',Lund,Aluminum,Gas,62269,"O Fallon, IL",Single Outboard
14353,https://www.boattrader.com/listing/2011-chris-craft-launch-20-103648083/,"$38,900 ",2011,(262) 205-2973,Power, Runabouts,20',Chris-Craft,Fiberglass,Gas,53140,"Kenosha, WI",Other
62595,https://www.boattrader.com/listing/2016-boston-whaler-320-vantage-103719123/,"$245,900 ",2016,(561) 494-7267,Power," Sports Cruiser, Saltwater Fishing, Dual Console",32',Boston Whaler,Fiberglass,Gas,33410,"Palm Beach Gardens, FL",Twin Outboard
44173,https://www.boattrader.com/listing/2020-boston-whaler-280-outrage-103705607/,Request a Price,2020,(866) 264-7591,Power," Sports Fishing Boats, Saltwater Fishing",28',Boston Whaler,Fiberglass,Gas,32502,"Pensacola, FL",Twin Outboard
28292,https://www.boattrader.com/listing/2020-bayliner-element-f21-103698574/,Request a Price,2020,(386) 753-3693,Power, Center Consoles,20',Bayliner,Fiberglass,Gas,32117,"Holly Hill, FL",Other
"5223""",https://www.boattrader.com/listing/2020-monterey-238-super-sport-103719747/,"$69,999 ",2020,(517) 225-1261,Power, Bowrider,23',Monterey,Fiberglass,Gas,48821,"Harrison Township, MI",Other
"5119""",https://www.boattrader.com/listing/1989-bayliner-challenger-210-103368976/,"$8,995 ",1989,(618) 408-1653,Power, Ski and Fish,21',Bayliner,Fiberglass,Gas,62269,"O Fallon, IL",Other
46018,https://www.boattrader.com/listing/2019-harris-grand-mariner-250-103477100/,Request a Price,2019,(888) 495-5381,Power, Pontoon Boats,25',Harris,Fiberglass,Gas,32810,"Orlando, FL",Single Outboard
32168,https://www.boattrader.com/listing/1975-whitby-42-103718264/,"$69,900 ",1975,(941) 914-9217,Sails," Ketch, Sloop",42',Whitby,Fiberglass,Diesel,34233,"Hulbert, OK",Single Inboard
32168,https://www.boattrader.com/listing/1991-baja-320-103705959/,"$37,800 ",1991,(941) 914-9217,Power," High Performance Boats, Other",32',Baja,Fiberglass,Gas,34233,"Denver, CO",Other
32168,https://www.boattrader.com/listing/1999-cruisers-3075-rogue-103703072/,"$24,900 ",1999,(941) 914-9217,Power," Express Cruiser, Motor Yachts, Cruisers",31',Cruisers,Fiberglass,Gas,34233,"Stamford, CT",Other
32168,https://www.boattrader.com/listing/2006-supra-24-ssv-103703079/,"$36,500 ",2006,(941) 914-9217,Power," Ski and Wakeboard Boats, Bowrider, Ski and Wakeboard Boats",24',Supra,Fiberglass,,34233,"Ludlow Falls, OH",Other
32168,https://www.boattrader.com/listing/1983-catalina-30-103720155/,"$18,750 ",1983,(941) 914-9217,Sails," Motorsailers, Schooner",30',Catalina,Other,,34233,"Saugatuck, MI",Other
32168,https://www.boattrader.com/listing/1999-cruisers-3075-rogue-103703072/,"$24,900 ",1999,(941) 914-9217,Power," Express Cruiser, Motor Yachts, Cruisers",31',Cruisers,Fiberglass,Gas,34233,"Stamford, CT",Other
